Customer_ID,Name,Age,Gender,Tenure_Months,Total_Orders,Average_Order_Value,Days_Since_Last_Order,Return_Rate,Customer_Satisfaction_Score,City,Churn_Status
EC102237,Lavanya Kara,46.0,Male,12,95,3746.45,163.0,0.24,2.0,Bangalore,1
EC102238,Manjari Anand,39.0,Male,54,9,4301.46,119.0,0.29,5.0,Chennai,1
EC102239,Shlok Tripathi,68.0,Male,11,247,12559.31,94.0,0.22,5.0,Chennai,1
EC102240,Ivan Bir,,Male,1,182,3989.35,142.0,0.62,3.0,Jaipur,1
EC102241,Myra Dutt,23.0,Male,70,156,20940.42,177.0,0.08,5.0,Ahmedabad,0
EC102242,Siya Bhattacharyya,60.0,Female,69,132,6275.3,124.0,0.22,,Mumbai,1
EC102243,Nehmat Bumb,36.0,Female,51,227,14877.61,67.0,0.54,5.0,Delhi,1
EC102244,Aniruddh Karan,29.0,Male,22,83,4587.07,68.0,0.4,7.0,Nagpur,1
EC102245,Nehmat Mangal,40.0,Male,63,50,2604.48,136.0,0.58,1.0,Chennai,1
EC102246,Mahika Warrior,,Female,30,220,19032.91,166.0,0.69,3.0,Ahmedabad,1
EC102247,Mahika Gara,52.0,Male,45,224,23443.22,21.0,0.17,6.0,Nagpur,0
EC102248,Hiran Batra,66.0,Female,21,103,3896.95,12.0,0.42,6.0,Bangalore,1
EC102249,Dishani Manne,26.0,Male,68,182,2236.44,4.0,0.32,1.0,Hyderabad,1
EC102250,Rania Tella,27.0,Female,54,74,13402.94,84.0,0.18,5.0,Chennai,0
EC102251,Samiha Rana,49.0,Female,21,100,12484.9,107.0,0.56,3.0,Ahmedabad,1
EC102252,Umang Kurian,50.0,Male,15,163,4248.55,100.0,0.47,9.0,Delhi,0
EC102253,Nishith Kara,64.0,Female,46,242,3607.08,96.0,0.6,3.0,Ahmedabad,1
EC102254,Ehsaan Tak,58.0,Male,16,6,3731.54,67.0,0.52,9.0,Delhi,0
EC102255,Jayesh Dalal,69.0,Female,31,207,12913.91,28.0,0.13,,Pune,0
EC102256,Fateh Krishnan,65.0,Male,39,183,8970.75,6.0,0.34,1.0,Pune,0
EC102257,Raghav Iyengar,22.0,Male,60,148,3631.81,100.0,0.0,2.0,Bangalore,0
EC102258,Neelofar Roy,54.0,Male,6,58,8480.26,91.0,0.6,3.0,Pune,1
EC102259,Samaira Chand,65.0,Female,26,98,13563.8,70.0,0.05,2.0,Nagpur,1
EC102260,Ela Hora,52.0,Female,2,143,17314.39,58.0,0.38,8.0,Mumbai,1
EC102261,Piya Dube,60.0,Male,50,213,6608.47,102.0,0.27,8.0,Nagpur,1
EC102262,Vanya Butala,52.0,Female,71,172,7185.91,52.0,0.15,8.0,Chennai,0
EC102263,Miraan Vig,60.0,Male,12,121,14726.24,,0.46,1.0,Pune,1
EC102264,Darshit Kale,140.0,Male,59,21,9579.06,46.0,0.7,5.0,Ahmedabad,0
EC102265,Nirvaan Bal,26.0,Male,5,70,5785.05,53.0,0.34,10.0,Bangalore,0
EC102266,Ishaan Bajwa,54.0,Male,51,234,8449.89,101.0,0.02,2.0,Bangalore,1
EC102267,Kimaya Char,49.0,Male,59,236,425.2,84.0,0.34,1.0,Hyderabad,0
EC102268,Lavanya Vyas,64.0,Female,37,141,20037.21,10.0,0.09,10.0,Mumbai,0
EC102269,Adira Chaudhuri,37.0,Male,7,238,17184.07,33.0,0.37,6.0,Bangalore,0
EC102270,Prerak Gandhi,,Male,23,136,17111.66,137.0,0.61,8.0,Chennai,1
EC102271,Mohanlal Kalla,53.0,Female,53,120,692.22,113.0,0.64,9.0,Chennai,1
EC102272,Dishani Verma,32.0,Male,59,17,24731.29,22.0,0.23,3.0,Hyderabad,0
EC102273,Mannat Kari,24.0,Male,40,93,23524.14,51.0,0.18,9.0,Mumbai,0
EC102274,Mannat Khurana,61.0,Female,68,221,730864.0,102.0,0.68,1.0,Delhi,1
EC102275,Manikya Ben,62.0,Male,70,169,22137.56,3.0,0.51,7.0,Kolkata,0
EC102276,Advika Hegde,42.0,Male,30,170,23578.86,174.0,0.47,7.0,Mumbai,1
EC102277,Ira Dayal,49.0,Female,67,54,6205.39,75.0,0.52,9.0,Kolkata,0
EC102278,###,27.0,Female,60,44,7549.51,138.0,0.62,8.0,Ahmedabad,0
EC102279,Advika Mahajan,49.0,Male,55,21,3916.47,105.0,0.44,9.0,Ahmedabad,1
EC102280,Pranay Kadakia,30.0,Male,66,130,18821.69,144.0,0.17,10.0,Nagpur,1
EC102281,Seher Deo,66.0,Male,17,206,23408.09,40.0,0.01,4.0,Jaipur,0
EC102282,Kismat Saran,66.0,Male,63,61,11803.48,128.0,0.51,9.0,Mumbai,0
EC102283,Nitara Dash,,Male,7,72,19552.04,51.0,0.37,10.0,Chennai,0
EC102284,Nakul Sarna,29.0,Female,7,218,8547.24,72.0,0.16,8.0,Bangalore,1
EC102285,Akarsh Dasgupta,43.0,Female,10,167,11520.41,8.0,0.1,6.0,Hyderabad,0
EC102286,Reyansh Devi,39.0,Female,15,58,12541.0,99.0,0.15,6.0,Jaipur,1
EC102287,Manjari Roy,39.0,Male,9,213,8785.03,,0.24,6.0,Chennai,1
EC102288,Ivana Sane,31.0,Female,5,17,11191.84,82.0,0.35,9.0,Pune,1
EC102289,Madhup Arora,22.0,Female,8,233,9012.82,78.0,0.08,7.0,Mumbai,0
EC102290,Siya Sood,37.0,Male,68,202,1341.15,23.0,0.2,5.0,Ahmedabad,0
EC102291,###,20.0,Female,62,66,3813.9,,0.29,8.0,Bangalore,0
EC102292,Mishti Uppal,24.0,Male,13,243,891.49,57.0,0.43,3.0,Ahmedabad,1
EC102293,Dhanush Deep,27.0,Male,20,180,9465.2,163.0,0.11,7.0,Pune,0
EC102294,Anaya Mand,67.0,Male,51,122,272159.0,1.0,0.22,7.0,Mumbai,0
EC102295,Biju Ganesan,45.0,Male,66,180,22414.25,179.0,0.54,6.0,Jaipur,0
EC102296,Adira Dhingra,53.0,??,5,46,12956.75,141.0,0.18,,Jaipur,1
EC102297,Sana Chhabra,51.0,Female,58,180,20221.18,135.0,0.49,7.0,Pune,1
EC102298,Tiya Korpal,60.0,Male,41,113,5810.36,57.0,0.35,9.0,Pune,0
EC102299,Akarsh Mandal,51.0,Female,18,36,7895.0,4.0,0.51,,Nagpur,1
EC102300,Himmat Sharaf,47.0,Male,63,238,7269.45,48.0,0.47,6.0,Bangalore,0
EC102301,Mohanlal Dass,57.0,Female,67,102,,120.0,0.51,7.0,Chennai,1
EC102302,Tarini Sura,18.0,Female,1,216,8880.56,1.0,0.06,2.0,Kolkata,0
EC102303,Lakshay Bal,59.0,Female,17,234,,48.0,0.52,3.0,Chennai,1
EC102304,Saksham Chhabra,19.0,Male,52,45,5595.47,173.0,0.58,5.0,Jaipur,0
EC102305,Hridaan Srivastava,68.0,Female,21,4,19590.41,131.0,0.44,1.0,Hyderabad,1
EC102306,Lavanya Chatterjee,63.0,Male,1,193,18507.81,166.0,0.36,3.0,Bangalore,1
EC102307,Advika Khurana,35.0,Female,26,198,24007.52,100.0,0.52,9.0,Delhi,0
EC102308,Ahana  Chaudry,25.0,Male,28,48,15541.45,174.0,0.53,8.0,Ahmedabad,1
EC102309,Jayesh Mallick,61.0,Female,22,50,,8.0,0.17,3.0,Kolkata,1
EC102310,Sumer Sanghvi,0.0,Female,52,5,19388.51,149.0,0.09,5.0,Chennai,0
EC102311,Parinaaz Chanda,41.0,Male,15,241,15900.33,177.0,0.22,3.0,Kolkata,1
EC102312,Adira Ramachandran,58.0,Male,20,11,1028.5,94.0,0.56,3.0,Jaipur,1
EC102313,Onkar Wali,65.0,Female,42,147,10659.11,163.0,0.29,10.0,Chennai,0
EC102314,Vaibhav Sheth,34.0,Female,39,168,7571.03,92.0,0.1,4.0,Pune,1
EC102315,Divit Venkataraman,44.0,Male,10,73,8285.82,34.0,0.16,1.0,Delhi,0
EC102316,Anahita Kar,55.0,Male,53,31,,,0.08,2.0,Chennai,0
EC102317,Mishti Jani,,Male,39,21,16331.91,169.0,0.27,10.0,Jaipur,0
EC102318,Indrans Sawhney,21.0,Male,40,189,14366.02,117.0,0.55,7.0,Nagpur,1
EC102319,Rasha Malhotra,31.0,Male,39,107,8517.56,146.0,0.01,8.0,Delhi,0
EC102320,Hridaan Kala,38.0,Male,55,175,7166.88,97.0,0.44,6.0,Mumbai,1
EC102321,Hansh Ganesh,18.0,Male,23,189,,157.0,0.17,7.0,Bangalore,1
EC102322,Lakshay Vasa,55.0,Female,56,239,21588.74,169.0,0.41,2.0,Ahmedabad,1
EC102323,Aniruddh Sen,200.0,Female,44,175,8495.57,69.0,0.11,8.0,Nagpur,0
EC102324,Vaibhav Doctor,65.0,Male,9,54,6820.43,,0.4,3.0,Hyderabad,1
EC102325,Hiran Lanka,66.0,Female,64,99,19422.63,171.0,0.31,,Delhi,0
EC102326,Badal Raval,43.0,Female,9,3,23189.62,111.0,0.29,9.0,Nagpur,1
EC102327,Shalv Ravi,67.0,Female,37,193,4283.43,88.0,0.07,9.0,Pune,0
EC102328,Kanav Banik,35.0,Female,61,224,12547.31,146.0,0.36,9.0,Nagpur,1
EC102329,Mamooty Ratta,40.0,Female,8,158,19045.59,102.0,0.62,4.0,Mumbai,1
EC102330,Yuvaan Balasubramanian,65.0,Female,56,152,19505.17,1.0,0.5,4.0,Chennai,1
EC102331,Zoya Sura,61.0,Male,58,75,10748.8,104.0,0.51,2.0,Kolkata,1
EC102332,Jivin Butala,57.0,Female,4,63,18465.15,72.0,0.66,2.0,Hyderabad,1
EC102333,Lagan Bhagat,67.0,Male,17,157,14588.46,176.0,0.33,10.0,Kolkata,1
EC102334,Shray Sarkar,49.0,Male,50,61,17146.12,,0.66,7.0,Ahmedabad,0
EC102335,Urvi Som,53.0,Female,17,55,1671.43,114.0,0.18,7.0,Nagpur,0
EC102336,Veer Sahni,,Female,45,86,22767.11,163.0,0.29,2.0,Jaipur,1
EC102337,Parinaaz Iyengar,37.0,Male,11,220,8232.69,12.0,0.6,1.0,Hyderabad,0
EC102338,Suhana Ray,25.0,Male,12,154,24434.29,34.0,0.3,10.0,Kolkata,0
EC102339,Saira Vora,26.0,Female,68,34,13870.35,24.0,0.12,2.0,Hyderabad,0
EC102340,Trisha Vala,29.0,Male,60,129,4026.17,23.0,0.56,,Nagpur,1
EC102341,Dharmajan Deshmukh,44.0,Male,59,194,12716.37,50.0,0.35,4.0,Delhi,1
EC102342,Shray Apte,54.0,Male,52,168,15393.81,34.0,0.15,7.0,Chennai,0
EC102343,Advika Jayaraman,20.0,unknown,38,195,13123.52,100.0,0.0,9.0,Hyderabad,1
EC102344,Vidur Ramaswamy,34.0,Male,51,73,14550.58,37.0,0.02,3.0,Jaipur,0
EC102345,Tejas Luthra,18.0,Female,17,82,21554.04,3.0,0.65,8.0,Jaipur,0
EC102346,Baiju Sodhi,68.0,Male,67,152,6877.23,147.0,0.03,7.0,Hyderabad,0
EC102347,Rasha Ratti,26.0,Male,17,209,3009.24,178.0,0.48,9.0,Pune,1
EC102348,Reyansh Yohannan,33.0,Male,45,239,23142.83,69.0,0.11,,Hyderabad,0
EC102349,Ahana  Yadav,19.0,Male,42,6,14194.15,42.0,0.31,4.0,Chennai,0
EC102350,Mannat Issac,19.0,Male,8,226,12431.37,14.0,0.06,10.0,Ahmedabad,0
EC102351,Shamik Sami,60.0,Female,51,195,18607.96,102.0,0.4,8.0,Jaipur,0
EC102352,Shamik Wali,46.0,Female,51,27,5772.21,172.0,0.5,6.0,Delhi,1
EC102353,Mohanlal Vohra,44.0,Male,1,237,9585.99,56.0,0.0,3.0,Delhi,0
EC102354,Kavya Gour,58.0,Male,50,1,23570.62,129.0,0.52,4.0,Kolkata,1
EC102355,Rati Ghosh,53.0,Male,23,104,14891.74,92.0,0.55,2.0,Pune,1
EC102356,Hrishita Korpal,64.0,Female,66,74,11484.47,91.0,0.43,5.0,Ahmedabad,0
EC102357,Kabir Salvi,39.0,Male,14,42,14551.88,109.0,0.64,2.0,Chennai,1
EC102358,Nakul Shan,41.0,Female,32,108,8452.1,92.0,0.62,10.0,Hyderabad,1
EC102359,Anya Dayal,18.0,Female,33,54,11922.29,21.0,0.56,,Jaipur,1
EC102360,Miraan Iyer,38.0,Male,46,41,21085.28,8.0,0.36,9.0,Kolkata,0
EC102361,Shalv Garg,0.0,Male,24,33,452.62,63.0,0.32,10.0,Bangalore,0
EC102362,Tejas Devi,66.0,Female,17,216,19567.15,127.0,0.31,5.0,Chennai,1
EC102363,Saksham Kala,61.0,Female,70,220,3873.33,93.0,0.2,1.0,Hyderabad,0
EC102364,Romil Jain,55.0,Male,33,112,18335.79,101.0,0.46,1.0,Hyderabad,1
EC102365,Indranil Manne,43.0,Female,42,35,22401.04,33.0,0.09,1.0,Nagpur,0
EC102366,Krish Gade,50.0,Female,34,48,16030.1,44.0,0.68,6.0,Pune,0
EC102367,Navya Sinha,20.0,Male,62,235,11154.18,137.0,0.35,7.0,Bangalore,0
EC102368,Samar Kale,20.0,Female,62,81,9123.56,119.0,0.25,4.0,Pune,0
EC102369,Nakul Devi,59.0,Male,26,199,22380.25,99.0,0.66,8.0,Kolkata,0
EC102370,Ishita Deshpande,20.0,Female,67,134,16832.51,124.0,0.32,10.0,Delhi,1
EC102371,Shlok Lad,,Male,44,67,20524.84,48.0,0.34,1.0,Hyderabad,0
EC102372,Vihaan Bhardwaj,44.0,Female,49,72,11388.13,32.0,0.43,,Pune,1
EC102373,Gokul Chana,44.0,Male,16,83,3331.89,37.0,0.01,5.0,Jaipur,0
EC102374,Tejas Konda,24.0,Female,2,37,14749.13,70.0,0.41,3.0,Jaipur,1
EC102375,Biju Manda,61.0,Female,29,145,20802.9,10.0,0.65,5.0,Nagpur,1
EC102376,Miraya Mall,56.0,Male,53,226,24558.96,170.0,0.08,5.0,Chennai,0
EC102377,Bhavin Jha,43.0,Female,32,134,2327.38,167.0,0.39,9.0,Bangalore,1
EC102378,Taran Uppal,48.0,Female,1,195,10893.68,96.0,0.49,6.0,Delhi,0
EC102379,Gokul Chanda,38.0,Male,54,118,3025.25,,0.12,2.0,Bangalore,1
EC102380,Mehul Wason,38.0,Female,41,123,8156.6,179.0,0.6,,Kolkata,1
EC102381,Samar Dube,64.0,??,17,56,4203.53,152.0,0.48,8.0,Mumbai,0
EC102382,Aayush Ramachandran,38.0,Male,9,105,14662.72,63.0,0.45,9.0,Nagpur,1
EC102383,Ishaan Loyal,27.0,Female,22,17,7510.04,35.0,0.11,5.0,Pune,0
EC102384,Ayesha Sule,25.0,Male,1,143,14022.1,29.0,0.29,6.0,Kolkata,0
EC102385,Rati Keer,0.0,Male,25,100,4196.59,119.0,0.62,2.0,Bangalore,1
EC102386,Aaryahi Bail,57.0,Male,52,231,16368.84,63.0,0.06,10.0,Kolkata,1
EC102387,Ayesha Deep,54.0,Male,33,58,7538.59,102.0,0.52,4.0,Kolkata,1
EC102388,Purab Majumdar,56.0,Male,53,219,6501.11,106.0,0.69,2.0,Ahmedabad,1
EC102389,Anahita De,35.0,Male,40,218,22936.02,171.0,0.2,8.0,Nagpur,1
EC102390,Kaira Arya,19.0,Female,60,218,15327.9,22.0,0.48,4.0,Kolkata,0
EC102391,Jivika Badal,23.0,Male,14,27,2877.06,102.0,0.08,5.0,Kolkata,0
EC102392,Charvi Lad,25.0,Male,35,180,1861.35,102.0,0.26,1.0,Pune,1
EC102393,Reyansh Joshi,63.0,Female,11,186,19937.07,50.0,0.35,7.0,Mumbai,0
EC102394,Aniruddh Chopra,36.0,Male,7,198,1517.99,10.0,0.55,4.0,Bangalore,1
EC102395,Arhaan Dani,27.0,Female,56,42,1184.34,36.0,0.68,10.0,Jaipur,0
EC102396,Nitya Banerjee,47.0,Male,5,82,872.68,132.0,0.17,7.0,Chennai,1
EC102397,Kanav Shenoy,23.0,Female,60,58,1574.69,75.0,0.52,,Chennai,1
EC102398,Sahil Tank,45.0,Female,51,234,14575.26,113.0,0.64,5.0,Bangalore,1
EC102399,Adah Zacharia,54.0,Male,58,110,8700.59,27.0,0.66,1.0,Kolkata,0
EC102400,Arhaan Buch,,Female,30,237,23446.77,87.0,0.13,,Pune,1
EC102401,Shamik Biswas,67.0,Male,60,112,1427.27,99.0,0.21,8.0,Mumbai,1
EC102402,Ira Balan,67.0,Female,71,186,6389.64,117.0,0.34,7.0,Kolkata,0
EC102403,Hiran Kade,60.0,Female,63,193,7739.36,31.0,0.21,9.0,Kolkata,0
EC102404,Anaya Ganesan,32.0,Female,60,215,14297.08,42.0,0.52,,Pune,1
EC102405,Charvi Devan,39.0,Male,34,182,195889.0,139.0,0.15,3.0,Pune,1
EC102406,Vedika Kothari,33.0,Female,12,135,12732.81,32.0,0.41,2.0,Kolkata,0
EC102407,Samarth Ravi,51.0,Female,67,211,2567.62,86.0,0.3,1.0,Ahmedabad,1
EC102408,Stuvan Kanda,65.0,Male,29,153,17083.37,124.0,0.31,9.0,Delhi,0
EC102409,Aniruddh Deol,59.0,Male,44,56,13104.28,87.0,0.5,1.0,Chennai,1
EC102410,Alia Sarma,28.0,Female,6,190,23008.71,152.0,0.11,,Ahmedabad,1
EC102411,Aarush Gill,50.0,Female,50,182,22269.51,150.0,0.1,9.0,Bangalore,1
EC102412,Anay Babu,43.0,Male,60,238,6145.06,79.0,0.32,4.0,Nagpur,1
EC102413,Kimaya Dugal,46.0,Female,1,138,14085.48,20.0,0.5,9.0,Bangalore,0
EC102414,Raghav Gola,64.0,Male,69,174,18971.12,78.0,0.54,7.0,Chennai,0
EC102415,Hunar Bedi,27.0,Female,59,193,20960.85,13.0,0.28,9.0,Jaipur,0
EC102416,Dharmajan Mann,52.0,Female,25,224,3097.06,34.0,0.58,10.0,Bangalore,1
EC102417,Zain Dixit,55.0,Male,30,181,8560.57,51.0,0.4,3.0,Nagpur,0
EC102418,Raunak Vasa,25.0,Female,54,57,2029.13,144.0,0.22,4.0,Nagpur,1
EC102419,Vritika Sagar,34.0,Male,47,22,,158.0,0.21,2.0,Nagpur,0
EC102420,Charvi Ravi,43.0,Female,39,192,10727.9,19.0,0.49,7.0,Ahmedabad,0
EC102421,Emir Acharya,36.0,Male,61,99,8125.01,,0.66,5.0,Pune,1
EC102422,Dishani Sachar,35.0,Male,35,229,3153.21,66.0,0.42,9.0,Hyderabad,1
EC102423,Sahil Dhillon,26.0,Female,42,129,7782.61,28.0,0.31,1.0,Nagpur,0
EC102424,Mamooty Joshi,-10.0,Male,37,99,11034.51,164.0,0.44,10.0,Mumbai,1
EC102425,Vanya Dhaliwal,25.0,Female,23,232,3942.47,104.0,0.57,2.0,Delhi,1
EC102426,Ira Ramaswamy,18.0,Male,41,215,8536.21,151.0,0.56,3.0,Ahmedabad,1
EC102427,Hansh Sama,43.0,Other,15,27,16026.7,23.0,0.54,1.0,Pune,1
EC102428,Vaibhav Mand,41.0,Male,7,215,11206.7,12.0,0.36,1.0,Mumbai,0
EC102429,Ayesha Anne,42.0,Other,1,145,2045.14,95.0,0.64,9.0,Delhi,1
EC102430,Shray Kohli,36.0,Male,62,240,6225.24,50.0,0.67,,Jaipur,1
EC102431,Vardaniya Choudhary,37.0,Male,35,111,16764.79,119.0,0.21,9.0,Jaipur,0
EC102432,Darshit Chakraborty,21.0,Male,61,122,,85.0,0.27,4.0,Nagpur,1
EC102433,Badal Sem,25.0,male ,41,131,18954.01,176.0,0.33,4.0,Mumbai,0
EC102434,Ranbir Ram,35.0,Female,52,117,21301.36,61.0,0.33,5.0,Delhi,0
EC102435,Dhanuk Saini,60.0,Male,71,125,12426.39,176.0,0.67,1.0,Kolkata,1
EC102436,Vedika Bhalla,48.0,Female,19,24,,113.0,0.44,,Nagpur,0
EC102437,Nayantara Sachar,43.0,Male,64,148,16301.24,97.0,0.49,7.0,Bangalore,1
EC102438,Tushar Shetty,49.0,Male,54,234,18006.92,4.0,0.3,8.0,Jaipur,0
EC102439,Aaina Dube,26.0,Female,46,182,22535.65,105.0,0.04,7.0,Kolkata,0
EC102440,Myra Bawa,34.0,Male,36,72,19724.2,41.0,0.16,7.0,Mumbai,0
EC102441,Vihaan Bhandari,,Female,17,245,4452.03,165.0,0.38,10.0,Mumbai,1
EC102442,Kartik Cherian,41.0,Male,27,126,13874.04,118.0,0.38,8.0,Delhi,1
EC102443,Lakshay Sura,54.0,Female,31,65,19335.0,111.0,0.16,8.0,Jaipur,1
EC102444,Anahita Koshy,28.0,Female,23,116,21849.06,97.0,0.14,10.0,Hyderabad,0
EC102445,Dharmajan Ganesan,24.0,Female,5,171,24794.48,38.0,0.62,2.0,Pune,0
EC102446,Eshani Sastry,37.0,Male,19,139,22586.68,54.0,0.4,1.0,Bangalore,0
EC102447,Mamooty Brahmbhatt,43.0,Female,71,248,13059.99,50.0,0.46,2.0,Mumbai,0
EC102448,Divyansh Mani,32.0,Female,50,120,21593.91,19.0,0.66,5.0,Ahmedabad,1
EC102449,Seher Jhaveri,19.0,Male,11,79,8653.91,144.0,0.3,7.0,Mumbai,1
EC102450,Hunar Kulkarni,32.0,Male,11,179,22898.21,65.0,0.26,7.0,Mumbai,0
EC102451,Alisha Dey,57.0,Male,10,168,10791.14,2.0,0.32,4.0,Nagpur,0
EC102452,Raunak Chopra,69.0,Male,55,178,23180.4,150.0,0.07,8.0,Delhi,1
EC102453,Bhamini Sharaf,54.0,Male,41,44,18026.33,47.0,0.48,9.0,Jaipur,0
EC102454,Biju Rout,34.0,Male,19,153,10570.27,91.0,0.09,5.0,Hyderabad,0
EC102455,Farhan Karnik,51.0,Female,27,243,10539.22,38.0,0.1,,Kolkata,0
EC102456,Mannat Kanda,64.0,Male,52,75,21693.48,170.0,0.51,7.0,Bangalore,0
EC102457,Divij Ganesan,,Female,44,134,14971.61,165.0,0.51,4.0,Ahmedabad,0
EC102458,Kanav Wable,35.0,Male,1,246,9714.94,129.0,0.6,3.0,Delhi,1
EC102459,Eva Bir,41.0,Female,38,172,13268.83,121.0,0.02,9.0,Kolkata,0
EC102460,Ishaan Sathe,53.0,Female,3,21,1279.01,86.0,0.13,3.0,Ahmedabad,0
EC102461,Ritvik Anand,35.0,Female,47,101,22334.96,57.0,0.23,4.0,Pune,0
EC102462,Advik Chakrabarti,43.0,Female,49,236,19151.12,70.0,0.06,9.0,Pune,0
EC102463,Ishita Bahri,36.0,Male,62,52,11823.43,172.0,0.45,5.0,Ahmedabad,1
EC102464,Saanvi Rau,23.0,Male,4,146,,,0.68,7.0,Bangalore,1
EC102465,Madhup Bala,39.0,Male,47,52,11491.38,,0.11,3.0,Ahmedabad,1
EC102466,Navya Gaba,45.0,Male,2,24,17615.1,6.0,0.15,10.0,Bangalore,0
EC102467,Ranbir Srinivasan,38.0,Female,19,173,20770.39,50.0,0.04,3.0,Kolkata,0
EC102468,Oorja Rana,48.0,Male,35,227,4655.14,171.0,0.2,,Chennai,0
EC102469,Samiha Datta,64.0,Female,37,25,16336.37,66.0,0.4,9.0,Chennai,1
EC102470,Raunak Mand,38.0,Female,60,244,22356.89,97.0,0.64,4.0,Kolkata,1
EC102471,Hansh Mammen,21.0,Female,11,174,,61.0,0.31,1.0,Chennai,1
EC102472,Advik Arya,59.0,Female,17,181,20924.81,55.0,0.39,5.0,Delhi,0
EC102473,Dhanuk Lad,19.0,Male,64,109,485.25,143.0,0.57,7.0,Chennai,1
EC102474,Jiya Desai,60.0,Female,3,167,4514.69,179.0,0.19,10.0,Bangalore,0
EC102475,Ishaan Sathe,57.0,Male,9,1,4797.45,92.0,0.26,4.0,Kolkata,0
EC102476,Hridaan Gopal,33.0,Male,48,175,474012.0,11.0,0.19,7.0,Hyderabad,0
EC102477,Aarav Varkey,51.0,Female,21,79,3773.08,134.0,0.23,6.0,Delhi,0
EC102478,Aarush Magar,24.0,Male,10,6,21371.16,116.0,0.37,6.0,Ahmedabad,1
EC102479,Yashvi Krish,,Male,21,32,18518.06,167.0,0.56,7.0,Mumbai,1
EC102480,Parinaaz Mangat,28.0,Male,35,1,1957.57,76.0,0.37,8.0,Ahmedabad,1
EC102481,Dishani Shukla,25.0,Male,38,187,17691.87,167.0,0.15,7.0,Nagpur,0
EC102482,Mohanlal Badami,200.0,Male,66,213,23373.12,129.0,0.17,6.0,Hyderabad,0
EC102483,Vihaan Ramesh,45.0,Male,66,54,4041.71,16.0,0.67,1.0,Hyderabad,0
EC102484,Parinaaz Bir,24.0,Male,1,236,671.46,104.0,0.07,9.0,Kolkata,1
EC102485,Saanvi Grover,64.0,Male,32,22,13740.39,153.0,0.45,5.0,Chennai,0
EC102486,Charvi Varkey,63.0,Female,13,32,3448.29,170.0,0.1,9.0,Chennai,0
EC102487,Kiara Borra,42.0,Male,71,165,3855.76,175.0,0.19,8.0,Kolkata,0
EC102488,Suhana Dara,31.0,Female,28,68,6924.06,120.0,0.18,9.0,Hyderabad,0
EC102489,Jivika Wagle,33.0,Female,20,249,23519.1,37.0,0.38,3.0,Kolkata,0
EC102490,Jiya Bala,52.0,Female,64,36,18429.62,148.0,0.17,2.0,Pune,0
EC102491,Ishita Deo,33.0,Male,55,235,2868.3,166.0,0.58,3.0,Bangalore,1
EC102492,Damini Yogi,21.0,Female,47,73,11281.0,166.0,0.07,10.0,Mumbai,0
EC102493,Yuvraj  Bajwa,36.0,Male,32,160,3070.48,161.0,0.64,1.0,Chennai,1
EC102494,Romil Chaudhari,52.0,Male,68,3,22055.4,148.0,0.7,2.0,Mumbai,1
EC102495,Nitara Dewan,50.0,Female,57,165,,103.0,0.06,7.0,Chennai,0
EC102496,Saanvi Grewal,39.0,Male,41,196,15845.42,37.0,0.57,2.0,Chennai,1
EC102497,Shalv Som,35.0,Female,58,95,10066.71,78.0,0.3,3.0,Delhi,1
EC102498,Vedika Virk,61.0,Male,35,131,10919.84,61.0,0.37,9.0,Chennai,0
EC102499,Ritvik Butala,33.0,Male,14,240,24266.47,115.0,0.48,8.0,Hyderabad,1
EC102500,Faiyaz Sidhu,64.0,Female,66,163,8454.96,159.0,0.29,7.0,Kolkata,0
EC102501,Devansh Tiwari,28.0,Female,27,222,13507.44,100.0,0.52,9.0,Jaipur,0
EC102502,Charvi Mann,41.0,Male,10,105,,129.0,0.38,6.0,Pune,1
EC102503,Jivika Dora,60.0,Female,29,12,18219.08,156.0,0.49,9.0,Ahmedabad,1
EC102504,Veer Kant,61.0,Male,64,46,23844.18,129.0,0.1,5.0,Kolkata,1
EC102505,Riya Chandra,25.0,Female,35,209,20058.66,,0.01,,Kolkata,0
EC102506,Ishaan Rau,37.0,Female,43,77,15938.49,102.0,0.62,5.0,Nagpur,0
EC102507,Anika Khatri,27.0,Female,13,207,6192.7,58.0,0.31,6.0,Nagpur,0
EC102508,Inaaya  Talwar,20.0,Female,21,192,11902.53,7.0,0.38,2.0,Hyderabad,1
EC102509,Zaina Lanka,64.0,Male,9,203,4071.46,61.0,0.38,9.0,Kolkata,0
EC102510,Hansh Chokshi,62.0,Male,24,98,23013.33,120.0,0.41,1.0,Mumbai,1
EC102511,Anaya Dhaliwal,34.0,Male,9,156,17181.45,,0.52,2.0,Hyderabad,1
EC102512,Madhup Roy,63.0,Male,18,151,11995.11,16.0,0.67,5.0,Kolkata,0
EC102513,Yashvi Buch,51.0,Male,46,45,713.98,87.0,0.6,9.0,Mumbai,1
EC102514,Kismat Gara,50.0,Male,41,200,8827.74,13.0,0.44,8.0,Mumbai,0
EC102515,Pari Mangal,50.0,Female,69,170,18590.17,105.0,0.06,4.0,Kolkata,1
EC102516,Tushar Brar,40.0,Male,26,222,21144.6,109.0,0.66,6.0,Delhi,1
EC102517,Shlok Bath,,Female,14,146,4271.3,130.0,0.13,7.0,Hyderabad,1
EC102518,Amani Sha,20.0,Female,33,224,19260.47,2.0,0.41,4.0,Nagpur,0
