Index,CustomerID,Name,Tenure,MonthlyCharges,TotalCharges,InternetService,DataUsage,CustomerSupportCalls,Complaints,AutoPay,LastRechargeDaysAgo,Churn
3023.0,CUST103022,Kiran Gupta,  60 ,699.0,41994.19,DSL,5.29,1,3,No,91,No
3024.0,CUST103023,Rohit Gupta,66,2499.0,165092.85,Fiber,10.02,4,4, yes ,51,No
3025.0,CUST103024,Anjali Kumar,71,399.0,28372.23,Cellular,5.41,3,1,NO,53,No
3026.0,CUST103025,Kiran Sharma,24,399.0,9512.75,Fiber,22.98,3,1,No,12,Yes
3027.0,CUST103026,Rohit Joshi,11,199.0,2060.08,Fiber,49.76,6,4,NO,42,No
3028.0,CUST103027,Amit Naik,30,2499.0,74913.96,Fiber,23.2,4,1,Yes,30,No
3029.0,CUST103028,Vikas Kumar,55,1033.28,56691.53,DSL,1.64,1,4, yes ,80,No
3030.0,CUST103029,Pooja Singh,62,199.0,12376.35,Fiber,46.46,9,2, yes ,13,No
3031.0,CUST103030,Neha Yadav,2,199.0,453.22,Cellular,18.91,4,3,No,42,No
3032.0,CUST103031,Pooja Patil,11,176.57,1762.66,Fiber,45.61,5,1,Yes,80,No
3033.0,CUST103032,Sneha Yadav,32,399.0,12701.25,Fiber,0.52,6,0,NO,115,No
3034.0,CUST103033,Kiran Reddy,14,199.0,2805.74,Fiber,30.27,4,1, yes ,14,No
3035.0,CUST103034,Anjali Gupta,42,100000,42092.33,DSL,9.21,1,0,No,85,No
3036.0,CUST103035,Sneha Reddy,61,679.41,41295.86,Cellular,12.43,3,2, yes ,23,Yes
3037.0,CUST103036,Pooja Naik,45,699.0,31571.96,Cellular,34.95,6,3,NO,85,Yes
3038.0,CUST103037,Anjali Joshi,47,699.0,32836.74,DSL,34.43,7,2,No,42,Yes
3039.0,CUST103038,Sneha Verma,45,248.87,11366.87,Fiber,38.89,1,4,No,14,No
3040.0,CUST103039,Kiran Naik,16,199.0,3254.82,DSL,35.64,2,1,No,30,Yes
3041.0,CUST103040,Rohit Reddy,21,399.0,8404.56,Cellular,18.69,2,4,No,93,No
3042.0,CUST103041,Amit Sharma,34,199.0,6574.89,Cellular,16.85,3,3,Yes,29,Yes
3043.0,CUST103042,Anjali Gupta,38,199.0,7383.71,Fiber,27.54,2,4,No,62,Yes
3044.0,CUST103043,Vikas Yadav,26,399.0,10387.44,Cellular,16.81,7,0, yes ,17,No
3045.0,CUST103044,Vikas Verma,28,199.0,5673.23,Cellular,48.1,3,4,Yes,33,No
3046.0,CUST103045,Pooja Gupta,3,244.42,772.51,Cellular,37.72,0,1,NO,59,No
3047.0,CUST103046,,69,352.24,24494.68,Cellular,43.53,3,3,NO,100,No
3048.0,CUST103047,Amit Patil,43,2499.0,107530.37,DSL,0.88,9,2,Yes,6,No
3049.0,CUST103048,Vikas Reddy,14,199.0,2611.53,Fiber,47.66,6,4,No,72,No
3050.0,CUST103049,Anjali Gupta,64,999.0,63792.03,DSL,35.81,9,0,Yes,12,Yes
3051.0,CUST103050,Pooja Patil,8,713.99,100000,Cellular,27.68,7,3, yes ,88,No
3052.0,CUST103051,Kiran Patil,53,670.08,35353.97,Fiber,11.7,2,2,Yes,91,No
3053.0,CUST103052,Sneha Yadav,18,199.0,3475.75,Cellular,19.83,7,4,Yes,30,No
3054.0,CUST103053,Sneha Verma,33,699.0,23030.15,Fiber,20.82,5,2,Yes,6,Yes
3055.0,CUST103054,Vikas Reddy,71,420.33,29951.45,Cellular,31.75,6,2,NO,93,No
3056.0,CUST103055,Rahul Joshi,47,2499.0,117398.27,Fiber,8.45,6,2,Yes,84,Yes
3057.0,CUST103056,Neha Reddy,16,2499.0,40016.23,Cellular,16.46,0,4,,7,No
3058.0,CUST103057,Kiran Verma,33,374.94,12467.2,Cellular,27.57,6,3,No,17,No
  3059.0 ,CUST103058,Priya Singh,39,731.49,28546.25,Cellular,11.0,9,2, yes ,23,Yes
3060.0,CUST103059,Amit Singh,42,2499.0,104780.24,Cellular,42.52,5,1, yes ,109,No
3061.0,CUST103060,Neha Verma,6,999.0,5828.22,Fiber,31.9,9,4,No,30,No
3062.0,CUST103061,Rahul Yadav,46,2499.0,114868.56,Cellular,4.4,8,3,NO,29,Yes
3063.0,CUST103062,Kiran Kumar,16,399.0,6572.41,Fiber,25.49,7,1,No,0,No
3064.0,CUST103063,Rohit Patil,30,2449.74,73431.63,Cellular,30.37,6,4,NO,14,Yes
3065.0,CUST103064,Amit Gupta,55,399.0,21978.33,Cellular,33.87,4,2,Yes,67,No
3066.0,CUST103065,Sneha Gupta,22,399.0,8906.64,Fiber,42.2,8,3,No,36,No
3067.0,CUST103066,Neha Joshi,22,655.42,14336.49,Fiber,29.09,8,1,Yes,3,No
3068.0,CUST103067,Rahul Patil,32,199.0,6173.97,Cellular,39.42,4,2,NO,91,Yes
3069.0,CUST103068,Rahul Sharma,58,2499.0,144874.36,Cellular,36.11,7,3,Yes,49,No
3070.0,CUST103069,Anjali Verma,37,407.91,14897.76,Cellular,45.08,3,1, yes ,64,Yes
3071.0,CUST103070,Kiran Gupta,40,219.27,8698.87,Cellular,15.99,3,0, yes ,7,Yes
3072.0,CUST103071,Rahul Reddy,7,999.0,7191.36,Cellular,29.78,8,1,NO,11,No
3073.0,CUST103072,Priya Kumar,6,2499.0,14886.43,DSL,32.47,4,3,NO,64,No
3074.0,CUST103073,Rahul Sharma,16,399.0,6534.48,Cellular,26.29,1,3,Yes,95,Yes
3075.0,CUST103074,Rahul Sharma,45,999.98,44946.29,Cellular,26.73,1,1,No,106,No
3076.0,CUST103075,Pooja Kumar,8,967.48,7812.39,Cellular,46.23,1,2, yes ,4,Yes
3077.0,CUST103076,Neha Reddy,51,698.38,35600.19,Cellular,0.41,5,1, yes ,67,No
3078.0,CUST103077,Priya Singh,40,199.0,7794.32,DSL,16.37,9,0,No,70,No
3079.0,CUST103078,Rohit Naik,4,220.01,1033.97,Fiber,25.7,8,1,NO,39,No
3080.0,CUST103079,Rahul Verma,35,992.07,34893.71,Fiber,26.09,1,0,No,5,No
3081.0,CUST103080,Amit Naik,64,399.0,25352.35,Cellular,17.54,6,0, yes ,8,Yes
3082.0,CUST103081,Kiran Sharma,50,199.0,9786.64,Cellular,16.82,9,1, yes ,50,No
3083.0,CUST103082,Anjali Naik,35,999.0,35106.18,Fiber,35.43,4,4, yes ,114,No
3084.0,CUST103083,Amit Verma,8,411.2,3476.19,DSL,18.58,3,0,NO,68,Yes
3085.0,CUST103084,Neha Verma,7,2499.0,17584.44,Cellular,48.23,9,2,No,74,No
3086.0,CUST103085,Anjali Naik,2,199.0,466.9,Cellular,49.9,3,2,No,95,Yes
3087.0,CUST103086,Priya Verma,68,399.0,27003.51,Cellular,25.56,1,0,No,57,No
3088.0,CUST103087,Pooja Verma,7,2499.0,17520.83,Fiber,10.43,4,1,Yes,110,No
3089.0,CUST103088,Amit Singh,28,699.0,19617.01,Cellular,49.96,9,3,NO,78,No
3090.0,CUST103089,Kiran Verma,23,2499.0,57277.4,Cellular,40.21,7,1,No,104,Yes
3091.0,CUST103090,Sneha Kumar,53,975.93,51924.01,DSL,29.49,6,0,No,15,No
3092.0,CUST103091,Anjali Naik,52,399.0,20551.87,Cellular,11.01,9,2,NO,104,No
3093.0,CUST103092,Vikas Gupta,51,999.0,51025.83,Fiber,10.08,3,3,NO,20,No
3094.0,CUST103093,Vikas Joshi,48,399.0,19261.05,Fiber,48.0,3,1,No,62,Yes
3095.0,CUST103094,Rahul Yadav,34,699.0,23604.59,Fiber,3.49,6,2, yes ,100,Yes
3096.0,CUST103095,Kiran Kumar,51,693.63,35399.74,Cellular,0.02,7,1, yes ,108,Yes
3097.0,CUST103096,Sneha Kumar,9,999.0,8883.72,Cellular,21.48,9,2,NO,61,No
3098.0,CUST103097,Vikas Singh,3,193.47,753.04,DSL,24.78,2,2,No,42,No
3099.0,CUST103098,Neha Singh,65,2484.14,161316.56,Cellular,7.34,4,0,Yes,50,No
3100.0,CUST103099,Priya Yadav,3,699.0,2092.19,Fiber,36.14,5,4,NO,68,Yes
3101.0,CUST103100,Pooja Joshi,3,999.0,3135.48,Cellular,22.74,3,3,Yes,45,Yes
3102.0,  CUST103101 ,Rohit Joshi,31,699.0,21498.85,DSL,17.4,9,4, yes ,50,No
3103.0,CUST103102,Rahul Patil,7,999.0,6827.59,Cellular,36.77,7,3,Yes,37,No
3104.0,CUST103103,Priya Naik,33,699.0,22929.3,Cellular,8.21,7,2,No,62,Yes
3105.0,CUST103104,Pooja Joshi,31,399.0,12568.16,Fiber,21.55,1,2, yes ,74,No
3106.0,CUST103105,Sneha Reddy,43,2499.0,107475.4,Cellular,35.02,4,  0 , yes ,76,No
3107.0,CUST103106,Rahul Naik,67,999.0,67008.76,Fiber,29.91,7,2, yes ,28,No
3108.0,CUST103107,Amit Sharma,5,399.0,1943.33,Fiber,37.29,0,4,NO,1,No
3109.0,CUST103108,Neha Joshi,4,2528.7,10234.16,Cellular,38.77,7,2,No,2,Yes
3110.0,CUST103109,Priya Joshi,4,2516.42,10140.17,Cellular,32.63,6,0,NO,38,No
3111.0,CUST103110,Priya Verma,26,399.0,10343.99,Cellular,18.01,9,1,Yes,32,No
3112.0,CUST103111,Anjali Naik,1,199.0,121.09,Cellular,5.18,1,2,NO,29,No
3113.0,CUST103112,Amit Sharma,15,399.0,5948.24,Cellular,40.34,1,, yes ,10,No
3114.0,CUST103113,Neha Joshi,46,2499.0,114911.1,Cellular,49.54,5,2,Yes,114,No
3115.0,CUST103114,Anjali Yadav,7,396.07,2961.66,Cellular,3.78,6,1, yes ,36,No
3116.0,CUST103115,Sneha Joshi,37,399.0,14814.68,Cellular,23.82,5,1,NO,18,Yes
3117.0,CUST103116,Rahul Yadav,36,1008.77,36196.89,Cellular,21.41,5,1,NO,79,Yes
3118.0,CUST103117,Sneha Yadav,29,199.0,5908.93,Fiber,13.03,6,0, yes ,111,Yes
3119.0,CUST103118,Priya Joshi,21,694.62,14551.1,Cellular,41.78,3,4,Yes,118,Yes
3120.0,CUST103119,Sneha Reddy,68,199.0,13495.66,Fiber,35.92,8,3,NO,26,No
3121.0,CUST103120,Rahul Verma,62,399.0,24644.46,Cellular,6.47,7,2,Yes,85,No
3122.0,CUST103121,Amit Kumar,37,699.0,26054.14,DSL,21.34,6,3,No,13,No
3123.0,CUST103122,Vikas Naik,21,1000.18,20959.08,Fiber,22.87,3,3,NO,108,No
3124.0,CUST103123,Amit Naik,6,2499.0,15160.5,Cellular,10.38,1,4,NO,69,No
3125.0,CUST103124,Anjali Naik,46,399.0,18285.56,Fiber,48.22,7,3, yes ,102,No
3126.0,CUST103125,Priya Kumar,16,999.0,15853.79,Cellular,11.83,6,4, yes ,47,No
3127.0,CUST103126,Rahul Kumar,54,100000,37711.34,Cellular,12.55,0,4,Yes,12,  No 
3128.0,CUST103127,Rohit Yadav,31,199.0,6179.71,Cellular,41.98,7,3, yes ,97,No
3129.0,CUST103128,Rahul Singh,24,2457.07,59163.06,Fiber,17.92,1,4,No,109,No
3130.0,CUST103129,Kiran Kumar,51,399.0,20357.62,Fiber,32.44,4,4,No,65,No
3131.0,CUST103130,Vikas Verma,20,399.0,7898.31,Fiber,17.54,6,1,No,52,Yes
3132.0,CUST103131,Sneha Sharma,6,236.98,1592.66,DSL,1.22,8,1,NO,1,No
3133.0,CUST103132,Anjali Reddy,46,217.57,10170.23,DSL,30.38,8,2,NO,16,Yes
3134.0,CUST103133,Vikas Naik,29,2499.0,72441.63,Fiber,3.61,6,3,NO,32,No
3135.0,CUST103134,Amit Singh,24,2499.0,59985.92,DSL,29.82,6,2, yes ,98,No
3136.0,CUST103135,Vikas Verma,50,399.0,20094.92,Cellular,17.13,8,0, yes ,61,No
3137.0,CUST103136,Kiran Naik,29,673.77,19647.88,Cellular,31.34,5,0, yes ,100,No
3138.0,CUST103137,Vikas Sharma,68,199.0,13361.72,Cellular,34.8,4,1,No,119,No
3139.0,CUST103138,Rohit Joshi,34,2534.82,86084.12,Cellular,18.07,4,0,No,62,No
3140.0,CUST103139,Amit Singh,32,2499.0,80040.17,Cellular,19.4,1,4,No,93,No
3141.0,CUST103140,Rohit Naik,6,2499.0,15124.65,DSL,13.56,3,2, yes ,36,Yes
3142.0,CUST103141,Priya Reddy,7,2499.0,17497.35,Fiber,19.39,6,2,Yes,66,No
3143.0,CUST103142,Priya Naik,35,419.1,14486.16,Fiber,7.88,2,4,Yes,69,No
3144.0,CUST103143,Neha Naik,54,399.0,21379.75,DSL,10.16,0,0,No,10,No
3145.0,CUST103144,Pooja Gupta,55,2507.78,137774.94,Cellular,30.01,6,4,No,68,No
3146.0,CUST103145,Priya Verma,41,199.0,8240.24,DSL,5.75,3,2,No,47,No
3147.0,CUST103146,Anjali Kumar,46,199.0,9293.12,Fiber,31.07,0,1,Yes,35,No
3148.0,CUST103147,Anjali Joshi,2,2499.0,4862.62,Fiber,25.09,5,1,NO,114,No
3149.0,CUST103148,Rahul Naik,16,199.0,3108.91,Cellular,13.49,1,2,NO,12,No
3150.0,CUST103149,Sneha Sharma,58,1018.02,58884.48,Cellular,5.77,8,3, yes ,103,No
3151.0,CUST103150,Anjali Naik,52,176.16,9202.84,Cellular,25.69,1,0,NO,35,Yes
3152.0,CUST103151,Neha Patil,49,699.0,34179.35,Cellular,35.33,2,2,No,103,Yes
3153.0,CUST103152,Priya Patil,18,399.0,7085.75,Cellular,4.3,0,4,Yes,1,No
3154.0,CUST103153,Kiran Singh,10,199.0,1859.62,Fiber,8.74,0,0, yes ,25,Yes
3155.0,CUST103154,Amit Sharma,1,199.0,24.26,Fiber,29.67,3,3,No,79,No
3156.0,CUST103155,Kiran Singh,60,699.0,41847.66,Fiber,37.71,0,2, yes ,81,Yes
3157.0,CUST103156,Rohit Patil,5,699.0,3393.88,DSL,35.79,0,1, yes ,47,Yes
3158.0,CUST103157,Rohit Verma,19,2548.13,48348.72,Fiber,10.51,3,0,No,51,No
3159.0,CUST103158,Rohit Verma,3,197.21,577.03,Cellular,26.1,2,2,Yes,96,Yes
3160.0,CUST103159,Priya Joshi,16,399.0,6503.58,DSL,29.78,8,4, yes ,119,No
3161.0,CUST103160,Vikas Verma,30,2499.0,74978.83,Fiber,9.7,5,3,NO,84,No
3162.0,CUST103161,Priya Singh,34,2499.0,85061.29,DSL,13.66,4,3,No,99,No
3163.0,CUST103162,Vikas Naik,66,999.0,65954.0,Fiber,43.45,0,2,NO,35,Yes
3164.0,CUST103163,Neha Singh,44,2499.0,109784.04,Fiber,13.43,0,1,NO,104,No
3165.0,CUST103164,Kiran Patil,28,199.0,5730.22,DSL,21.29,5,4, yes ,87,No
3166.0,CUST103165,Sneha Reddy,19,2499.0,47357.58,Fiber,42.34,0,4,NO,80,No
3167.0,CUST103166,Neha Joshi,66,2499.0,165125.47,Cellular,26.18,5,3,Yes,85,No
3168.0,CUST103167,Vikas Joshi,44,683.66,30146.35,Fiber,24.1,6,0,NO,69,Yes
3169.0,CUST103168,Vikas Kumar,7,199.0,1285.14,Cellular,20.72,2,2,NO,54,Yes
3170.0,,Vikas Joshi,62,999.0,62097.83,DSL,37.09,5,1,Yes,64,Yes
3171.0,CUST103170,Amit Sharma,63,399.0,25210.54,Cellular,47.85,0,1,NO,30,No
3172.0,CUST103171,Neha Sharma,61,699.0,42638.62,Fiber,1.34,9,0, yes ,58,Yes
3173.0,CUST103172,Anjali Yadav,21,399.0,8224.0,Cellular,36.21,8,0,NO,18,No
3174.0,CUST103173,Sneha Sharma,61,399.0,24233.3,Fiber,44.73,3,0, yes ,44,No
3175.0,CUST103174,Rohit Joshi,45,999.0,44957.56,DSL,42.47,8,0,Yes,40,No
3176.0,CUST103175,Vikas Gupta,6,2453.35,14826.42,DSL,28.62,0,3,No,,No
3177.0,CUST103176,Sneha Kumar,30,399.0,12132.3,Cellular,48.66,7,4, yes ,15,No
3178.0,CUST103177,Pooja Kumar,17,2499.0,42410.19,Cellular,5.79,7,4,No,103,No
3179.0,CUST103178,Priya Sharma,64,399.0,25379.0,Fiber,28.07,1,2,NO,55,No
3180.0,CUST103179,Vikas Naik,27,2499.0,67286.73,Cellular,10.18,3,4, yes ,76,No
3181.0,CUST103180,Rohit Naik,21,999.0,21018.84,Cellular,48.27,6,1,Yes,13,Yes
3182.0,CUST103181,Neha Gupta,9,2499.0,22490.82,DSL,35.35,9,1,NO,3,Yes
3183.0,CUST103182,Sneha Sharma,5,699.0,3311.94,Cellular,32.4,9,0, yes ,18,No
3184.0,CUST103183,Priya Patil,12,951.23,11527.61,Cellular,31.79,3,1,NO,104,No
3185.0,CUST103184,Priya Naik,65,2537.45,165041.19,Fiber,28.77,1,2,NO,10,No
3186.0,CUST103185,Pooja Singh,10,199.0,2082.58,Cellular,48.93,3,4,Yes,115,No
3187.0,CUST103186,Vikas Joshi,34,399.0,13676.61,Fiber,47.44,9,3,No,40,No
3188.0,CUST103187,Amit Joshi,51,2462.34,125735.97,Cellular,19.61,0,3,No,56,No
3189.0,CUST103188,Sneha Yadav,9,182.35,1636.28,Cellular,45.27,5,3,NO,116,No
3190.0,CUST103189,Sneha Reddy,54,999.0,54097.0,DSL,49.96,0,1,Yes,11,No
3191.0,CUST103190,Anjali Kumar,32,2499.0,80125.15,Fiber,31.98,7,2, yes ,84,No
3192.0,CUST103191,Vikas Kumar,10,974.99,9626.0,DSL,22.94,4,2,Yes,81,No
3193.0,CUST103192,Pooja Yadav,47,399.0,18798.42,Cellular,47.29,2,4,Yes,110,No
3194.0,CUST103193,Amit Naik,59,1004.47,59222.27,Cellular,23.19,9,4,Yes,96,No
3195.0,CUST103194,Amit Naik,17,699.0,11918.66,Fiber,29.18,1,2,Yes,47,No
3196.0,CUST103195,Rahul Naik,4,399.0,1760.81,Fiber,48.62,1,1,NO,2,Yes
3197.0,CUST103196,Kiran Gupta,44,1022.6,45006.44,Cellular,1.3,4,2,No,33,No
3198.0,CUST103197,Sneha Kumar,49,173.2,8680.78,Cellular,45.16,2,2,No,101,No
3199.0,CUST103198,Rahul Reddy,70,699.0,49077.08,Cellular,14.21,0,2,NO,59,No
3200.0,CUST103199,Kiran Reddy,22,709.35,15441.68,Cellular,15.48,2,1,NO,43,No
3201.0,CUST103200,Kiran Verma,63,2467.21,155467.28,Cellular,30.75,4,3,NO,7,No
3202.0,CUST103201,Amit Kumar,1,699.0,530.85,DSL,44.89,3,3,NO,23,Yes
3203.0,CUST103202,Amit Kumar,21,1031.39,21531.27,Cellular,19.33,4,0, yes ,22,No
3204.0,CUST103203,Kiran Singh,29,2499.0,72383.65,Fiber,0.72,3,4,No,67,No
3205.0,CUST103204,Sneha Gupta,57,699.0,39714.86,Fiber,33.49,1,  4 , yes ,60,No
3206.0,CUST103205,Vikas Reddy,37,2499.0,92264.38,DSL,45.86,5,3,NO,99,No
3207.0,CUST103206,Rohit Gupta,40,999.0,39861.79,Cellular,43.08,4,4,Yes,30,No
3208.0,CUST103207,Neha Kumar,17,1035.58,17613.76,Cellular,46.36,7,1,No,28,No
3209.0,CUST103208,Priya Yadav,50,195.42,9702.23,DSL,20.24,7,4, yes ,105,No
3210.0,CUST103209,Priya Sharma,14,999.0,13891.74,Fiber,16.79,7,2, yes ,78,No
3211.0,CUST103210,Priya Naik,68,199.0,13493.58,Cellular,40.32,0,4,NO,26,No
3212.0,CUST103211,Sneha Joshi,40,199.0,7799.64,Cellular,43.07,3,3,NO,84,No
3213.0,CUST103212,Rohit Joshi,65,199.0,13099.62,DSL,16.3,4,2,No,23,No
3214.0,CUST103213,Rohit Gupta,63,999.0,62945.13,Cellular,49.41,3,3,NO,29,No
3215.0,CUST103214,Kiran Joshi,62,399.0,24624.16,Fiber,26.88,3,1,NO,17,Yes
3216.0,CUST103215,Neha Reddy,59,399.0,23395.49,Cellular,17.84,5,0,NO,94,Yes
3217.0,CUST103216,Vikas Singh,0,1047.49,43.22,Fiber,25.04,9,3,Yes,18,Yes
3218.0,CUST103217,Rohit Patil,31,184.61,5639.2,Fiber,16.41,6,2,No,62,No
3219.0,CUST103218,Neha Patil,42,2499.0,104758.73,Cellular,17.03,2,2,Yes,43,No
3220.0,CUST103219,Rohit Gupta,8,369.47,3122.1,Cellular,46.16,8,1,Yes,88,Yes
3221.0,CUST103220,Neha Patil,18,1002.02,17949.53,Cellular,17.51,5,0,Yes,45,Yes
3222.0,CUST103221,Anjali Sharma,54,399.0,21676.6,Cellular,21.16,3,2,No,100,No
3223.0,CUST103222,Rahul Reddy,10,999.0,9842.84,Cellular,42.47,9,1, yes ,37,No
3224.0,CUST103223,Anjali Sharma,54,199.0,10590.63,DSL,20.81,9,4,Yes,57,No
3225.0,CUST103224,Sneha Naik,28,2507.17,70343.28,Cellular,15.42,5,1, yes ,43,No
3226.0,CUST103225,Rohit Gupta,51,999.0,50765.6,Cellular,13.27,6,3,No,10,No
3227.0,CUST103226,Pooja Yadav,2,699.0,1335.04,Cellular,1.14,7,3,NO,87,Yes
3228.0,CUST103227,Amit Yadav,15,731.45,10806.36,Cellular,11.2,2,4,NO,11,No
3229.0,CUST103228,Sneha Sharma,41,999.0,40843.44,Cellular,47.63,7,1,NO,83,No
3230.0,CUST103229,Rohit Gupta,15,185.14,2840.95,Cellular,16.51,8,3,Yes,109,No
3231.0,CUST103230,Rahul Joshi,67,984.96,66108.51,Fiber,6.83,7,4,Yes,17,No
3232.0,CUST103231,Kiran Sharma,60,699.0,41817.26,Fiber,38.43,5,2,No,32,Yes
3233.0,CUST103232,Pooja Reddy,49,199.0,9553.97,Cellular,45.66,4,4,Yes,71,No
3234.0,CUST103233,Vikas Gupta,63,399.0,25180.8,Fiber,14.83,1,2,No,35,No
3235.0,CUST103234,Neha Joshi,18,175.77,3076.78,Cellular,33.53,3,0, yes ,0,Yes
3236.0,CUST103235,Neha Reddy,35,699.0,24468.53,DSL,46.09,7,1, yes ,67,Yes
3237.0,CUST103236,Kiran Sharma,1,2499.0,2569.33,Cellular,31.25,9,4,No,88,No
3238.0,CUST103237,Anjali Yadav,68,2487.61,169134.49,Fiber,26.18,1,1,NO,92,No
3239.0,CUST103238,Vikas Singh,63,399.0,24984.41,Fiber,12.93,9,4, yes ,48,Yes
3240.0,CUST103239,Anjali Reddy,21,699.0,14525.35,Fiber,10.01,3,1,Yes,76,No
3241.0,CUST103240,Amit Singh,10,199.0,2032.54,Cellular,10.03,9,4, yes ,22,Yes
3242.0,CUST103241,Neha Naik,31,987.15,30495.05,Cellular,5.03,4,3,Yes,1,Yes
3243.0,CUST103242,Pooja Naik,45,699.0,31544.1,Fiber,48.04,0,0,NO,69,No
3244.0,CUST103243,Amit Naik,11,2499.0,27330.97,Fiber,2.03,0,1,No,113,No
3245.0,CUST103244,Kiran Patil,53,2499.0,132348.83,DSL,1.45,8,4,NO,111,No
3246.0,CUST103245,Amit Verma,1,2499.0,2363.72,Fiber,34.62,2,2,Yes,18,No
3247.0,CUST103246,Sneha Gupta,10,399.0,4188.31,DSL,26.42,6,2,NO,30,No
3248.0,CUST103247,Priya Gupta,24,702.2,16768.26,DSL,6.37,4,1,No,35,Yes
3249.0,CUST103248,Rahul Patil,33,199.0,6409.44,Cellular,19.35,7,1,No,36,No
3250.0,CUST103249,Neha Yadav,18,745.47,13227.51,Cellular,29.5,9,1,NO,42,Yes
3251.0,CUST103250,Kiran Reddy,14,699.0,9953.38,Cellular,28.07,9,1,No,11,No
3252.0,CUST103251,Pooja Joshi,20,226.28,4487.15,Cellular,34.18,9,0, yes ,22,Yes
3253.0,CUST103252,Priya Patil,57,699.0,39702.67,Fiber,29.6,2,2,NO,107,No
3254.0,CUST103253,Anjali Gupta,58,399.0,23059.06,Cellular,29.43,3,3,Yes,96,Yes
3255.0,CUST103254,Priya Gupta,12,999.0,11793.21,DSL,29.81,6,4, yes ,94,Yes
3256.0,CUST103255,Pooja Joshi,1,699.0,768.12,Fiber,24.87,3,4, yes ,13,Yes
3257.0,CUST103256,Sneha Naik,49,999.0,48911.8,DSL,25.59,7,2,NO,9,No
3258.0,CUST103257,Neha Kumar,44,699.0,30900.15,Cellular,25.77,6,1,Yes,82,No
3259.0,CUST103258,Priya Sharma,4,699.0,2783.57,Fiber,34.23,8,4,No,14,No
3260.0,CUST103259,Rohit Joshi,3,999.0,3143.87,DSL,8.08,4,1,NO,8,No
3261.0,CUST103260,Neha Gupta,34,364.23,12284.74,Fiber,19.57,5,4,Yes,36,No
3262.0,CUST103261,Kiran Naik,50,2512.16,125567.26,,6.02,3,4, yes ,57,No
3263.0,CUST103262,Sneha Joshi,22,199.0,4505.2,Fiber,4.68,9,0,No,,No
3264.0,CUST103263,Priya Joshi,16,199.0,3356.39,Cellular,47.46,8,4,Yes,36,No
3265.0,CUST103264,Vikas Yadav,26,199.0,5089.53,Cellular,13.21,8,1,NO,91,No
3266.0,CUST103265,Rohit Naik,26,199.0,4997.18,Cellular,43.95,5,0,No,87,Yes
3267.0,CUST103266,Pooja Naik,37,399.0,14595.6,DSL,2.02,5,2,NO,109,No
3268.0,CUST103267,Amit Joshi,45,399.0,18080.23,Cellular,38.34,1,0, yes ,34,No
3269.0,CUST103268,Amit Kumar,60,399.0,23934.73,Cellular,12.44,2,0, yes ,104,No
3270.0,CUST103269,Vikas Kumar,25,362.88,8945.92,Cellular,26.42,6,0,NO,64,No
3271.0,CUST103270,Neha Yadav,67,156.39,10604.27,Cellular,32.34,3,1,NO,74,No
3272.0,CUST103271,Neha Singh,3,355.49,973.24,DSL,19.55,4,0,NO,71,No
3273.0,CUST103272,Rahul Joshi,3,999.0,3063.92,Fiber,47.82,4,3,No,58,No
3274.0,CUST103273,Amit Verma,21,999.0,21111.08,Cellular,27.28,7,0, yes ,91,No
3275.0,CUST103274,Sneha Joshi,42,2499.0,105117.82,Cellular,2.73,5,4,No,24,No
3276.0,CUST103275,Rohit Singh,38,399.0,15093.64,DSL,20.35,7,4,Yes,76,No
3277.0,CUST103276,Amit Gupta,,1002.11,30223.51,Cellular,27.58,5,4, yes ,28,No
3278.0,CUST103277,Anjali Singh,53,399.0,20990.74,Cellular,20.25,6,3,Yes,105,No
3279.0,CUST103278,Rahul Kumar,44,983.19,43443.41,Fiber,10.47,2,3,Yes,21,No
3280.0,CUST103279,Amit Sharma,28,699.0,19765.9,Cellular,25.11,6,1, yes ,91,No
3281.0,CUST103280,Rohit Yadav,5,199.0,976.02,DSL,1.84,6,1,NO,77,Yes
3282.0,CUST103281,Pooja Verma,36,399.0,14403.55,Fiber,38.18,2,0,No,69,No
3283.0,CUST103282,Kiran Reddy,45,999.0,44829.51,Cellular,20.17,0,4,Yes,31,Yes
3284.0,CUST103283,Pooja Joshi,40,1039.67,41459.36,Fiber,17.63,5,0,NO,110,No
3285.0,CUST103284,Rahul Yadav,56,699.0,39061.94,DSL,43.29,9,3, yes ,73,No
3286.0,CUST103285,Rohit Patil,2,361.07,918.28,Cellular,41.29,9,2,Yes,118,
3287.0,CUST103286,Sneha Yadav,25,199.0,5021.52,Fiber,5.78,4,0,Yes,48,Yes
3288.0,CUST103287,Amit Sharma,14,2520.17,35457.24,Cellular,44.7,6,1, yes ,45,No
3289.0,CUST103288,Priya Yadav,60,650.94,39058.61,,38.67,6,4,Yes,38,No
3290.0,CUST103289,Rohit Yadav,56,207.93,11514.09,DSL,33.99,5,1,Yes,98,No
3291.0,CUST103290,Neha Sharma,30,399.0,12011.05,Fiber,26.26,5,2,Yes,14,No
3292.0,CUST103291,Amit Reddy,12,199.0,2238.33,Cellular,24.73,3,0,Yes,81,No
3293.0,CUST103292,Neha Kumar,42,399.0,16738.35,DSL,27.93,3,1,NO,100,No
3294.0,CUST103293,Kiran Patil,59,699.0,41337.38,Cellular,33.77,9,3,Yes,14,Yes
