Subscriber_ID,Name,Age,Gender,Subscription_Type,Subscription_Tenure_Months,Monthly_Subscription_Fee,Usage_Hours_Per_Week,Days_Since_Last_Login,Payment_Failure_Count,Customer_Support_Tickets,Customer_Satisfaction_Score,Device_Type,City,Churn_Status
SUB105078,Tiya Shankar,59.0,Male,Premium,47,1361.0,1.9,135,2,3,1.0,Tablet,Mumbai,0
SUB105079,Parinaaz Tara,44.0,Female,Basic,60,1396.0,22.7,25,1,3,8.0,Laptop,Bangalore,0
SUB105080,Indrajit Saran,26.0,Male,Basic,45,1412.0,1.9,156,1,2,9.0,Tablet,Nagpur,0
SUB105081,Drishya Ganesh,65.0,Male,Standard,63,2314.0,37.9,97,1,11,10.0,Mobile,Hyderabad,1
SUB105082,Jivika Ben,,Female,Premium,64,2279.0,0.2,172,5,3,4.0,Tablet,Ahmedabad,1
SUB105083,Raunak Dass,,Female,Basic,27,1969.0,8.7,122,0,3,3.0,Mobile,Chennai,0
SUB105084,Kiaan Baral,48.0,Male,Standard,17,906.0,26.8,171,6,0,5.0,Mobile,Delhi,0
SUB105085,Nirvaan Kurian,55.0,Male,Family,6,2088.0,7.3,39,7,9,1.0,Smart TV,Chennai,1
SUB105086,Eva Dasgupta,26.0,Male,Family,66,1607.0,23.6,57,0,8,10.0,Mobile,Delhi,0
SUB105087,Aarush Khare,,Female,Basic,21,1306.0,18.6,123,7,5,4.0,Laptop,Kolkata,1
SUB105088,Akarsh Barman,0.0,Female,Premium,67,1037.0,33.9,152,7,0,3.0,Tablet,Hyderabad,1
SUB105089,Zaina Goswami,61.0,Male,Family,66,2115.0,10.9,81,4,4,9.0,Laptop,Bangalore,1
SUB105090,Saanvi Kannan,67.0,Female,Standard,1,2142.0,8.4,28,2,2,2.0,Smart TV,Jaipur,0
SUB105091,Samaira Zachariah,54.0,Male,Family,25,2085.0,8.2,12,4,1,1.0,Tablet,Chennai,0
SUB105092,Aradhya Rao,51.0,Female,Premium,47,570.0,27.1,161,5,8,8.0,Mobile,Nagpur,0
SUB105093,Zara Bal,66.0,Female,Premium,33,937.0,41.0,37,7,6,7.0,Smart TV,Pune,0
SUB105094,Samar Lala,65.0,Male,Basic,33,65996.0,27.5,118,6,10,2.0,Tablet,Kolkata,1
SUB105095,Tiya Khosla,29.0,Female,Family,29,648.0,37.9,87,5,5,6.0,Laptop,Jaipur,1
SUB105096,Himmat Swamy,28.0,Male,Family,39,1450.0,4.7,52,5,12,3.0,Laptop,Jaipur,1
SUB105097,@@@,,Male,Family,7,1355.0,11.3,162,3,4,6.0,Mobile,Jaipur,0
SUB105098,Shanaya Kannan,67.0,Male,Family,60,2230.0,21.4,46,2,11,7.0,Mobile,Kolkata,1
SUB105099,Aradhya Saha,34.0,Male,Standard,4,267.0,33.1,48,7,0,,Tablet,Nagpur,0
SUB105100,Zeeshan Andra,34.0,Other,Family,8,1154.0,11.5,6,5,12,4.0,Mobile,Kolkata,1
SUB105101,Ela Sule,48.0,Male,Basic,1,707.0,20.8,78,7,13,3.0,Mobile,Jaipur,1
SUB105102,Shanaya Viswanathan,55.0,Female,Basic,27,1851.0,21.3,108,1,4,9.0,Laptop,Delhi,0
SUB105103,Sumer Dutta,64.0,Male,Standard,4,355.0,44.1,112,5,8,7.0,Mobile,Kolkata,0
SUB105104,Ivana Bera,57.0,Male,Standard,51,1245.0,35.8,43,1,2,10.0,Smart TV,Ahmedabad,0
SUB105105,Riya Bali,46.0,Male,Family,46,,42.7,51,0,6,9.0,Laptop,Hyderabad,0
SUB105106,Onkar Shroff,51.0,Male,Family,33,,,132,3,5,6.0,Smart TV,Pune,0
SUB105107,Trisha Samra,60.0,Male,Family,3,1352.0,10.8,167,1,6,9.0,Smart TV,Chennai,1
SUB105108,Stuvan Tak,59.0,Female,Standard,4,983.0,4.8,39,5,4,6.0,Smart TV,Hyderabad,0
SUB105109,Emir Dyal,18.0,Female,Basic,59,769.0,,48,4,7,6.0,Tablet,Bangalore,1
SUB105110,Vedika Gole,56.0,Female,Basic,57,1330.0,5.1,10,4,7,4.0,Laptop,Bangalore,0
SUB105111,Vihaan Batta,49.0,Female,Basic,49,989.0,16.0,64,7,4,,Tablet,Pune,1
SUB105112,Indrajit Sharma,50.0,Male,Basic,16,1706.0,18.7,36,3,11,2.0,Laptop,Delhi,0
SUB105113,Mamooty Badal,35.0,Male,Basic,48,1053.0,40.7,1,0,5,10.0,Smart TV,Ahmedabad,0
SUB105114,Yakshit Lanka,53.0,Male,Basic,28,1812.0,33.5,44,4,13,,Smart TV,Kolkata,1
SUB105115,Kanav Chand,62.0,Female,Family,5,1219.0,5.4,56,2,3,7.0,Tablet,Chennai,0
SUB105116,Prisha Aurora,29.0,Female,Standard,25,597.0,40.5,115,5,13,3.0,Laptop,Jaipur,1
SUB105117,Advika Grewal,35.0,male ,Premium,33,,17.4,106,4,6,10.0,Tablet,Jaipur,1
SUB105118,Reyansh Bassi,0.0,Male,Premium,71,799.0,29.9,161,4,0,8.0,Laptop,Delhi,1
SUB105119,Priyansh Deep,66.0,Male,Basic,27,1682.0,34.1,173,5,2,1.0,Mobile,Chennai,1
SUB105120,Mahika Dass,19.0,Female,Basic,8,1090.0,38.7,176,1,0,9.0,Laptop,Delhi,0
SUB105121,Mishti Dada,24.0,Female,Basic,13,987.0,36.7,91,6,12,9.0,Tablet,Mumbai,1
SUB105122,Purab Dhawan,54.0,Female,Premium,61,438.0,5.9,97,4,0,10.0,Mobile,Pune,1
SUB105123,Piya Sandhu,,Male,Family,33,622.0,22.4,63,0,3,9.0,Tablet,Jaipur,0
SUB105124,Divit Devan,18.0,Female,Standard,69,186.0,32.8,127,5,12,9.0,Mobile,Jaipur,1
SUB105125,Misha Sarin,38.0,Female,Family,24,1436.0,29.7,103,2,7,9.0,Mobile,Mumbai,1
SUB105126,Akarsh Sawhney,47.0,Female,Premium,3,885.0,7.2,91,3,2,3.0,Smart TV,Nagpur,1
SUB105127,Lavanya Chakrabarti,54.0,Female,Basic,5,440.0,37.6,139,1,3,3.0,Laptop,Mumbai,1
SUB105128,Adira Amble,69.0,Female,Premium,34,481.0,42.2,76,2,1,10.0,Laptop,Pune,0
SUB105129,Samarth Mammen,45.0,Male,Basic,9,1778.0,40.2,19,7,13,4.0,Laptop,Jaipur,0
SUB105130,Ira Kakar,,Female,Premium,19,1527.0,16.7,12,6,5,7.0,Laptop,Pune,1
SUB105131,Tarini Sem,21.0,Female,Premium,68,2084.0,5.7,161,1,13,10.0,Laptop,Chennai,0
SUB105132,Neysa Gola,47.0,Male,Basic,5,1488.0,20.4,62,0,6,4.0,Tablet,Pune,1
SUB105133,Divyansh Vala,69.0,Male,Family,19,2078.0,,91,3,3,,Laptop,Nagpur,0
SUB105134,Aaina Uppal,21.0,Female,Standard,15,,12.4,167,5,14,5.0,Laptop,Hyderabad,1
SUB105135,Zain Kakar,66.0,Male,Standard,61,,29.0,50,5,12,6.0,Tablet,Kolkata,0
SUB105136,Kavya Contractor,25.0,Male,Basic,28,1505.0,38.6,45,0,7,2.0,Smart TV,Kolkata,0
SUB105137,Raghav Gupta,45.0,Other,Basic,4,1197.0,24.5,115,5,0,9.0,Smart TV,Mumbai,1
SUB105138,Ivan Wason,39.0,Male,Premium,43,2330.0,41.6,155,5,12,3.0,Laptop,Pune,1
SUB105139,Alisha Loyal,53.0,Male,Premium,64,2472.0,41.2,36,2,14,1.0,Smart TV,Hyderabad,0
SUB105140,Badal Sengupta,53.0,Male,Basic,8,790.0,2.6,110,1,14,7.0,Smart TV,Bangalore,1
SUB105141,Aaryahi Tella,39.0,Female,Premium,43,544.0,11.2,106,0,7,7.0,Smart TV,Chennai,0
SUB105142,Tarini Kapadia,40.0,Female,Basic,45,333.0,40.2,177,3,7,3.0,Laptop,Kolkata,1
SUB105143,Oorja Dugal,29.0,Male,Premium,54,355.0,7.8,102,5,3,6.0,Laptop,Ahmedabad,0
SUB105144,Tarini Khatri,51.0,Female,Standard,37,2027.0,11.8,17,3,10,1.0,Laptop,Bangalore,1
SUB105145,Suhana Andra,26.0,Female,Family,59,2069.0,,22,1,7,6.0,Mobile,Hyderabad,0
SUB105146,Miraan Deo,69.0,Female,Standard,54,2447.0,30.2,41,7,1,4.0,Mobile,Jaipur,0
SUB105147,Zoya Kumar,64.0,Female,Premium,1,924.0,30.2,122,2,1,5.0,Tablet,Hyderabad,1
SUB105148,Keya Sarin,22.0,Male,Basic,39,894.0,24.7,32,3,7,7.0,Laptop,Mumbai,0
SUB105149,Parinaaz Kumer,62.0,Female,Standard,58,1389.0,16.7,30,6,7,4.0,Mobile,Kolkata,0
SUB105150,Dishani Ramaswamy,63.0,Male,Basic,23,2042.0,37.5,153,0,12,7.0,Tablet,Delhi,1
SUB105151,Ryan Venkatesh,62.0,Other,Basic,64,1666.0,38.0,74,4,13,7.0,Mobile,Bangalore,1
SUB105152,Kiara Rajagopal,69.0,Male,Premium,54,2279.0,40.6,132,7,7,6.0,Laptop,Bangalore,0
SUB105153,Lavanya Kapoor,200.0,Female,Standard,34,578.0,0.6,23,5,13,10.0,Laptop,Delhi,0
SUB105154,Hansh Agarwal,60.0,Male,Basic,34,1307.0,14.1,31,5,7,10.0,Tablet,Nagpur,0
SUB105155,Saksham Jayaraman,68.0,Female,Basic,11,541.0,13.5,25,3,8,2.0,Laptop,Kolkata,0
SUB105156,Rati Brahmbhatt,,Female,Family,30,1497.0,39.5,119,5,4,4.0,Mobile,Kolkata,1
SUB105157,Sara Sama,48.0,Male,Standard,56,409.0,38.5,1,2,11,3.0,Laptop,Ahmedabad,1
SUB105158,Amani Ratti,32.0,Male,Basic,34,1167.0,38.5,88,7,12,,Laptop,Bangalore,1
SUB105159,Manjari Swamy,50.0,Female,Standard,1,1244.0,8.2,94,0,5,10.0,Laptop,Chennai,1
SUB105160,Renee Bajwa,32.0,Male,Basic,37,124.0,30.9,176,4,12,8.0,Tablet,Kolkata,0
SUB105161,Manjari Subramaniam,25.0,Female,Basic,46,,20.1,83,3,3,4.0,Mobile,Jaipur,1
SUB105162,Tara Chakrabarti,55.0,Male,Premium,26,1003.0,1.4,22,2,5,2.0,Laptop,Kolkata,0
SUB105163,Hazel Bains,31.0,Female,Premium,19,804.0,8.7,128,1,13,4.0,Tablet,Hyderabad,1
SUB105164,Zara Kunda,56.0,Female,Basic,42,1915.0,27.3,154,1,11,6.0,Mobile,Hyderabad,0
SUB105165,Tara Agarwal,,Female,Family,42,2270.0,25.8,49,3,10,8.0,Laptop,Jaipur,0
SUB105166,Ahana  Sankaran,63.0,Male,Basic,31,623.0,24.5,34,4,9,,Mobile,Ahmedabad,0
SUB105167,Miraya Mani,67.0,Female,Standard,51,1766.0,26.4,92,1,13,1.0,Mobile,Bangalore,0
SUB105168,Pihu Bhavsar,47.0,Male,Family,39,,13.3,32,2,1,8.0,Tablet,Nagpur,0
SUB105169,Anay Kari,41.0,Male,Basic,23,1291.0,11.1,77,5,4,10.0,Tablet,Pune,0
SUB105170,Jivin Mammen,33.0,FEMALE,Family,70,376.0,18.4,146,3,12,2.0,Smart TV,Bangalore,0
SUB105171,Piya Sengupta,44.0,Male,Standard,39,2448.0,36.8,172,7,4,10.0,Laptop,Chennai,1
SUB105172,Jayant Salvi,54.0,Male,Family,44,2495.0,24.5,56,4,5,6.0,Mobile,Kolkata,0
SUB105173,Ayesha Warrior,30.0,Female,Standard,37,2435.0,11.1,178,3,2,1.0,Tablet,Chennai,1
SUB105174,Fateh Kohli,49.0,Male,Standard,29,1125.0,,148,3,1,9.0,Smart TV,Nagpur,0
SUB105175,Biju Chokshi,69.0,Male,Basic,9,1167.0,0.5,28,5,0,3.0,Tablet,Delhi,1
SUB105176,Taimur Golla,47.0,Female,Premium,58,1395.0,5.3,48,7,14,10.0,Smart TV,Pune,0
SUB105177,Aayush Bhat,69.0,Female,Premium,42,926.0,32.1,132,2,9,10.0,Laptop,Hyderabad,0
SUB105178,Samar Vig,,Male,Basic,44,1274.0,42.9,33,0,3,5.0,Tablet,Mumbai,0
SUB105179,Vaibhav Kamdar,63.0,Female,Basic,66,1322.0,16.3,16,5,1,9.0,Mobile,Chennai,0
SUB105180,Tara Buch,40.0,Male,Family,36,82380.0,27.5,140,7,9,8.0,Tablet,Nagpur,1
SUB105181,Kiara Choudhary,25.0,Male,Basic,53,1786.0,29.7,104,4,2,10.0,Tablet,Nagpur,1
SUB105182,Raunak Varty,66.0,Female,Premium,28,980.0,42.9,96,4,3,4.0,Mobile,Delhi,0
SUB105183,Indrajit Ranganathan,57.0,Female,Basic,56,541.0,26.7,165,5,1,3.0,Mobile,Bangalore,0
SUB105184,Saanvi Bhat,40.0,Male,Basic,14,903.0,7.1,176,3,10,5.0,Laptop,Delhi,0
SUB105185,Tejas Dara,39.0,Female,Basic,69,1431.0,21.9,169,6,4,,Smart TV,Ahmedabad,1
SUB105186,Rasha Baria,55.0,Female,Standard,22,961.0,,84,1,1,2.0,Laptop,Hyderabad,0
SUB105187,Kashvi Venkataraman,41.0,Female,Basic,67,594.0,22.8,83,0,5,6.0,Smart TV,Pune,1
SUB105188,Eva Sood,37.0,Male,Basic,49,803.0,,51,7,11,9.0,Smart TV,Nagpur,0
SUB105189,Rati Vaidya,32.0,Female,Basic,31,1427.0,10.2,154,2,0,9.0,Tablet,Delhi,0
SUB105190,Eshani Chaudry,19.0,Female,Standard,3,464.0,14.2,100,3,13,3.0,Smart TV,Kolkata,1
SUB105191,Dhruv Tara,27.0,Male,Basic,43,762.0,4.7,166,7,0,5.0,Tablet,Mumbai,0
SUB105192,Faiyaz Lalla,21.0,Female,Standard,64,1412.0,10.3,157,0,2,4.0,Tablet,Pune,1
SUB105193,Alisha Acharya,55.0,Male,Standard,24,2363.0,43.5,179,7,3,6.0,Mobile,Nagpur,0
SUB105194,Ritvik Ravi,60.0,Male,Family,59,1443.0,44.7,158,1,13,5.0,Smart TV,Delhi,0
SUB105195,Emir Loyal,45.0,Female,Standard,57,1877.0,22.2,166,2,14,10.0,Smart TV,Chennai,1
SUB105196,Seher Sama,48.0,Male,Basic,11,1846.0,,11,7,10,4.0,Tablet,Jaipur,1
SUB105197,Anahi Dora,65.0,Female,Standard,23,1493.0,15.3,156,7,0,3.0,Laptop,Delhi,1
SUB105198,Vihaan Bhavsar,50.0,Other,Premium,49,,,39,0,10,2.0,Tablet,Hyderabad,0
SUB105199,Nehmat Bava,26.0,Male,Basic,49,486.0,36.3,92,1,1,4.0,Mobile,Delhi,1
SUB105200,Dhanuk Kumer,56.0,Male,Standard,39,1432.0,20.6,160,3,5,1.0,Laptop,Pune,1
SUB105201,Miraan Bhargava,56.0,Female,Family,3,529.0,13.0,36,0,5,10.0,Mobile,Delhi,0
SUB105202,Samiha Saha,,Female,Standard,48,1910.0,39.7,14,3,9,3.0,Smart TV,Jaipur,1
SUB105203,Myra Kunda,46.0,Male,Basic,41,180.0,26.2,16,3,8,8.0,Laptop,Kolkata,1
SUB105204,Jivika Salvi,67.0,Male,Premium,6,695.0,1.7,88,3,9,8.0,Laptop,Delhi,0
SUB105205,Hiran Subramaniam,20.0,Male,Standard,5,,14.1,135,4,5,1.0,Mobile,Kolkata,0
SUB105206,Kanav Dani,33.0,Female,Family,53,2174.0,0.1,46,5,2,10.0,Laptop,Hyderabad,1
SUB105207,Zaina Khare,58.0,Male,Family,34,1419.0,21.5,27,3,11,1.0,Laptop,Bangalore,0
SUB105208,Ishita Lala,38.0,Female,Standard,52,2071.0,24.5,149,1,10,2.0,Mobile,Kolkata,1
SUB105209,Manjari Sabharwal,68.0,Male,Family,68,286.0,9.5,96,5,0,4.0,Tablet,Delhi,1
SUB105210,Uthkarsh Chopra,40.0,Female,Premium,22,2326.0,23.6,51,5,5,9.0,Laptop,Kolkata,1
SUB105211,Mehul Dara,68.0,Male,Family,61,751.0,,171,0,5,2.0,Mobile,Chennai,1
SUB105212,Hunar Saini,38.0,Male,Basic,50,2346.0,7.2,74,0,4,8.0,Laptop,Pune,0
SUB105213,Yasmin Keer,,Male,Standard,57,1811.0,1.5,154,3,13,1.0,Tablet,Ahmedabad,0
SUB105214,Yuvaan Raval,39.0,Female,Basic,71,674.0,19.1,40,7,12,3.0,Laptop,Kolkata,0
SUB105215,Miraan Kanda,49.0,Male,Family,22,1470.0,6.4,124,0,12,1.0,Laptop,Bangalore,1
SUB105216,Eva Loke,39.0,Male,Basic,49,237.0,23.7,66,1,6,9.0,Laptop,Pune,1
SUB105217,Lavanya Sani,45.0,Male,Basic,37,2008.0,5.1,22,0,6,5.0,Smart TV,Mumbai,0
SUB105218,Eva Upadhyay,46.0,Male,Family,64,1495.0,25.8,125,1,4,2.0,Tablet,Jaipur,1
SUB105219,Keya Rajagopal,24.0,Female,Basic,56,589.0,13.7,179,4,8,6.0,Laptop,Mumbai,0
SUB105220,Tanya Tiwari,55.0,Female,Family,1,720.0,35.4,144,2,8,4.0,Laptop,Ahmedabad,1
SUB105221,Indrans Hans,55.0,Female,Standard,7,1386.0,12.0,48,4,0,1.0,Tablet,Nagpur,1
SUB105222,Kashvi Kapur,35.0,Female,Premium,26,776.0,0.6,80,3,11,5.0,Laptop,Bangalore,1
SUB105223,Darshit Badami,20.0,Male,Basic,7,923.0,8.3,121,4,7,4.0,Smart TV,Mumbai,1
SUB105224,Priyansh Kapur,55.0,Male,Family,70,1962.0,3.1,142,1,0,8.0,Mobile,Chennai,1
SUB105225,Jivin Sandal,39.0,Female,Family,44,1067.0,18.8,162,4,13,1.0,Tablet,Kolkata,1
SUB105226,Damini Randhawa,54.0,Female,Premium,23,410.0,37.0,155,3,8,2.0,Mobile,Bangalore,1
SUB105227,Biju Uppal,65.0,Male,Premium,10,1700.0,35.4,161,1,11,9.0,Laptop,Delhi,0
SUB105228,Tanya Date,34.0,Female,Basic,37,1956.0,13.0,13,6,5,4.0,Smart TV,Bangalore,1
SUB105229,Devansh Sahota,58.0,Female,Family,37,2203.0,36.1,56,1,1,5.0,Mobile,Chennai,1
SUB105230,Mannat Tripathi,65.0,Female,Premium,38,2068.0,1.0,166,3,1,7.0,Tablet,Jaipur,1
SUB105231,Jayesh Dhawan,69.0,Male,Family,49,1637.0,35.9,160,5,1,3.0,Tablet,Delhi,0
SUB105232,Kabir Dhar,44.0,Female,Basic,11,1412.0,6.8,134,5,9,5.0,Laptop,Kolkata,1
SUB105233,Adah Viswanathan,60.0,Male,Standard,33,619.0,21.7,100,2,3,6.0,Smart TV,Delhi,1
SUB105234,Bhavin Johal,58.0,Female,Premium,38,1198.0,21.9,58,1,10,1.0,Mobile,Bangalore,0
SUB105235,###,18.0,Male,Premium,21,669.0,8.0,116,6,9,2.0,Tablet,Ahmedabad,1
SUB105236,Hrishita Khalsa,24.0,Male,Standard,68,1111.0,14.8,74,0,1,7.0,Tablet,Hyderabad,1
SUB105237,Divit Shere,42.0,Female,Premium,64,2435.0,42.1,141,5,13,2.0,Smart TV,Bangalore,1
SUB105238,Dhanush Sha,57.0,Female,Basic,28,506.0,4.1,108,4,14,3.0,Laptop,Hyderabad,1
SUB105239,Krish Deep,20.0,Female,Standard,61,789.0,42.0,149,2,4,2.0,Mobile,Nagpur,1
SUB105240,Amira Ramesh,40.0,Female,Basic,19,2427.0,,124,1,13,10.0,Tablet,Bangalore,1
SUB105241,Lakshit Sani,-5.0,Female,Premium,41,1833.0,9.4,157,0,1,7.0,Mobile,Kolkata,0
SUB105242,Shlok Boase,51.0,Female,Family,33,977.0,2.4,99,7,1,4.0,Tablet,Pune,1
SUB105243,Jayesh Talwar,50.0,Male,Family,31,1103.0,1.8,123,5,11,2.0,Laptop,Ahmedabad,1
SUB105244,Divij Kuruvilla,37.0,Male,Premium,2,104.0,24.5,12,6,0,7.0,Smart TV,Chennai,1
SUB105245,Raghav Rattan,45.0,Male,Premium,46,2346.0,20.9,163,6,6,6.0,Tablet,Jaipur,1
SUB105246,Diya Sibal,62.0,Male,Standard,20,746.0,25.0,90,2,6,9.0,Mobile,Delhi,0
SUB105247,Anaya Jayaraman,,Male,Basic,20,507.0,0.9,68,4,6,8.0,Tablet,Jaipur,0
SUB105248,Mamooty Roy,22.0,Male,Family,37,1159.0,23.6,7,5,13,7.0,Mobile,Hyderabad,0
SUB105249,Taran Chanda,44.0,Male,Basic,32,740.0,19.1,54,7,10,9.0,Tablet,Chennai,1
SUB105250,Renee Chaudhary,34.0,Female,Premium,16,2476.0,19.1,126,1,1,2.0,Mobile,Bangalore,0
SUB105251,Hrishita Sarin,29.0,Female,Standard,52,504.0,29.6,112,0,11,7.0,Laptop,Mumbai,0
SUB105252,Arhaan Bhavsar,60.0,Female,Family,13,1077.0,38.8,166,4,4,3.0,Tablet,Jaipur,1
SUB105253,Ojas Ramaswamy,39.0,Male,Standard,65,2322.0,2.6,54,5,7,1.0,Mobile,Delhi,1
SUB105254,Vivaan Dada,53.0,Female,Premium,15,1371.0,36.2,5,5,12,7.0,Mobile,Hyderabad,0
SUB105255,Yuvraj  Ramesh,66.0,Female,Standard,63,2453.0,16.3,171,5,5,6.0,Tablet,Mumbai,0
SUB105256,Anay Manne,27.0,Female,Standard,58,1199.0,34.3,58,3,1,10.0,Laptop,Pune,1
SUB105257,Renee Vaidya,20.0,Male,Basic,36,116.0,22.5,127,5,5,8.0,Laptop,Ahmedabad,0
SUB105258,Myra Lalla,44.0,Male,Standard,51,865.0,40.9,104,6,2,6.0,Mobile,Chennai,1
SUB105259,Baiju Thaman,33.0,Male,Standard,35,1585.0,26.1,74,3,10,6.0,Laptop,Ahmedabad,0
SUB105260,Nitya Kalita,140.0,Female,Family,58,1580.0,34.8,58,6,7,4.0,Smart TV,Hyderabad,1
SUB105261,Keya Vig,54.0,Female,Premium,34,2088.0,43.2,175,5,9,4.0,Smart TV,Hyderabad,1
SUB105262,Mehul Tella,41.0,Male,Family,33,1360.0,43.1,153,6,9,1.0,Laptop,Hyderabad,1
SUB105263,Zoya Vora,28.0,Female,Basic,63,2130.0,25.7,26,7,3,10.0,Laptop,Jaipur,0
SUB105264,Onkar Ghose,35.0,Female,Premium,26,1768.0,35.2,27,2,3,10.0,Laptop,Delhi,0
SUB105265,Biju Ratti,35.0,FEMALE,Premium,2,1367.0,12.0,149,2,9,6.0,Mobile,Hyderabad,0
SUB105266,Yakshit Gulati,34.0,Male,Family,49,1113.0,43.4,71,5,1,9.0,Smart TV,Pune,1
SUB105267,Vaibhav Ramachandran,25.0,Male,Basic,24,83666.0,24.3,28,2,0,10.0,Smart TV,Mumbai,0
SUB105268,Anika Sarma,62.0,Female,Premium,66,1954.0,45.0,78,5,13,1.0,Smart TV,Chennai,1
SUB105269,Tanya Chand,,Male,Basic,47,2444.0,21.7,62,7,3,1.0,Smart TV,Jaipur,1
SUB105270,Keya Sur,20.0,Male,Family,49,1745.0,44.2,139,1,7,2.0,Mobile,Delhi,1
SUB105271,Vardaniya Agate,32.0,Female,Standard,41,1214.0,7.3,136,5,2,4.0,Laptop,Bangalore,1
SUB105272,Armaan Jha,,Male,Basic,59,2341.0,25.6,105,6,12,7.0,Tablet,Delhi,1
SUB105273,Miraya Bhat,52.0,Male,Premium,9,615.0,23.5,51,3,7,8.0,Mobile,Delhi,0
SUB105274,Jhanvi Sem,32.0,Female,Family,48,2421.0,23.8,80,6,6,9.0,Mobile,Jaipur,0
SUB105275,Saksham Bora,69.0,Female,Basic,62,1328.0,29.9,34,3,12,10.0,Smart TV,Ahmedabad,0
SUB105276,Hunar Sandal,34.0,Female,Basic,1,1082.0,20.7,170,5,3,2.0,Smart TV,Ahmedabad,1
SUB105277,Rohan Lala,45.0,Female,Premium,36,2241.0,14.0,84,6,2,6.0,Smart TV,Delhi,0
SUB105278,Priyansh Handa,54.0,Male,Family,9,2196.0,34.0,65,7,13,10.0,Smart TV,Ahmedabad,1
SUB105279,Bhamini Bandi,55.0,Female,Basic,31,1655.0,26.6,143,0,3,8.0,Smart TV,Pune,0
SUB105280,Yasmin Bedi,35.0,Male,Standard,52,183.0,3.0,96,0,0,4.0,Tablet,Chennai,1
SUB105281,Mahika Dugal,42.0,Female,Premium,56,144.0,25.4,25,2,14,5.0,Mobile,Chennai,0
SUB105282,Dhanush Chander,63.0,Male,Standard,45,1354.0,13.4,124,1,1,7.0,Tablet,Jaipur,0
SUB105283,Zeeshan Lanka,33.0,Male,Premium,46,2386.0,18.9,143,6,4,7.0,Laptop,Jaipur,0
SUB105284,Yuvaan Bakshi,,Male,Standard,48,1056.0,6.8,107,6,2,7.0,Laptop,Delhi,1
SUB105285,Aarna Mandal,39.0,Male,Premium,33,629.0,21.6,54,0,1,9.0,Tablet,Ahmedabad,0
SUB105286,Krish Shetty,46.0,Male,Family,40,1199.0,10.7,40,6,1,4.0,Laptop,Jaipur,1
SUB105287,Tara Tak,200.0,Female,Standard,41,706.0,20.9,168,3,11,7.0,Mobile,Jaipur,0
SUB105288,Aaryahi Saini,53.0,Female,Premium,39,2423.0,0.7,174,3,8,3.0,Tablet,Delhi,1
SUB105289,Ayesha Seth,35.0,Female,Standard,68,1556.0,41.3,136,6,10,7.0,Laptop,Jaipur,1
SUB105290,Kavya Dasgupta,30.0,Male,Standard,24,1692.0,0.7,118,0,12,3.0,Tablet,Delhi,1
SUB105291,Manikya Sandhu,29.0,Female,Basic,27,2458.0,37.1,81,2,1,7.0,Mobile,Bangalore,0
SUB105292,Aaina Rajan,64.0,Female,Premium,66,11496.0,19.2,136,5,5,6.0,Tablet,Ahmedabad,1
SUB105293,Vritika De,27.0,Female,Basic,16,,35.4,177,7,3,4.0,Tablet,Kolkata,1
SUB105294,Oorja Kala,40.0,FEMALE,Standard,11,735.0,10.0,73,1,14,6.0,Mobile,Jaipur,1
SUB105295,Mohanlal Batra,39.0,Male,Premium,37,1078.0,38.1,56,1,7,2.0,Mobile,Ahmedabad,0
SUB105296,Zain Mane,47.0,Male,Basic,16,2126.0,31.0,23,4,0,5.0,Tablet,Jaipur,0
SUB105297,Priyansh Kata,39.0,Male,Standard,60,394.0,31.1,38,4,10,9.0,Mobile,Ahmedabad,1
SUB105298,Nitara Shah,55.0,Male,Basic,39,2081.0,19.9,159,4,6,6.0,Smart TV,Mumbai,1
SUB105299,Neysa Rau,65.0,Female,Standard,39,1019.0,16.9,126,5,5,8.0,Tablet,Pune,1
SUB105300,Seher Dhillon,51.0,Male,Standard,55,1317.0,33.7,61,2,12,4.0,Smart TV,Mumbai,1
SUB105301,Riaan Shroff,23.0,Male,Premium,65,466.0,4.3,36,5,4,5.0,Mobile,Bangalore,1
SUB105302,Inaaya  Brar,46.0,Male,Standard,7,873.0,31.5,127,3,1,8.0,Tablet,Pune,0
SUB105303,Anya Kata,23.0,Female,Basic,15,1699.0,42.4,8,2,12,8.0,Smart TV,Kolkata,0
SUB105304,Ranbir Ahuja,58.0,Male,Basic,58,193.0,,43,6,8,9.0,Smart TV,Delhi,0
SUB105305,Vaibhav Raval,26.0,Male,Basic,66,1112.0,12.1,99,0,3,6.0,Mobile,Jaipur,0
SUB105306,Rati Raj,38.0,Male,Standard,51,1454.0,33.2,126,7,6,9.0,Laptop,Mumbai,1
SUB105307,Aaryahi Chaudhry,52.0,Female,Basic,2,1098.0,32.1,71,6,10,10.0,Smart TV,Hyderabad,1
SUB105308,Nehmat Lad,61.0,Male,Basic,65,1816.0,9.6,144,2,8,4.0,Tablet,Ahmedabad,0
SUB105309,Ritvik Badal,20.0,Female,Premium,39,318.0,22.6,99,3,9,9.0,Laptop,Bangalore,1
SUB105310,Shanaya Ravi,29.0,Female,Family,20,1777.0,3.2,160,2,10,3.0,Laptop,Chennai,0
SUB105311,Adira Sama,,Male,Standard,2,1329.0,34.8,20,3,10,1.0,Tablet,Nagpur,0
